imdbID,Title,Year,Runtime,Genre,Awards,BoxOffice,Ratings,Language,Director,Actors
tt0318649,Sahara,2005,124 min,"Action, Adventure, Comedy",2 wins & 5 nominations,"$68,671,925 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '41/100'}]","English, French, Arabic",Breck Eisner,"Matthew McConaughey, Penélope Cruz, Steve Zahn"
tt15309808,Michael,2023,152 min,"Action, Crime, Drama",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]","Tamil, Hindi, Kannada, Telugu, Malayalam",Ranjit Jeyakodi,"Sundeep Kishan, Vijay Sethupathi, Divyansha Kaushik"
tt6902676,Guns Akimbo,2019,98 min,"Action, Comedy, Crime",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '42/100'}]","English, Spanish",Jason Howden,"Daniel Radcliffe, Samara Weaving, Ned Dennehy"
tt8574252,The Witch: Part 1 - The Subversion,2018,125 min,"Action, Mystery, Sci-Fi",7 wins & 9 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]","Korean, English",Park Hoon-jung,"Kim Da-mi, Jo Min-soo, Choi Woo-sik"
tt9844522,Escape Room: Tournament of Champions,2021,88 min,"Action, Adventure, Horror",1 win,"$25,314,753 ","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '48/100'}]","English, Ukrainian",Adam Robitel,"Taylor Russell, Logan Miller, Deborah Ann Woll"
tt0362270,The Life Aquatic with Steve Zissou,2004,119 min,"Action, Adventure, Comedy",3 wins & 10 nominations,"$24,020,403 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '62/100'}]","English, Icelandic, Filipino, Portuguese, French, Tagalog, German, Italian",Wes Anderson,"Bill Murray, Owen Wilson, Anjelica Huston"
tt6506264,The Colony,2021,104 min,"Action, Adventure, Sci-Fi",10 wins & 4 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",English,Tim Fehlbaum,"Nora Arnezeder, Iain Glen, Sarah-Sofie Boussnina"
tt0295178,Austin Powers in Goldmember,2002,94 min,"Action, Adventure, Comedy",5 wins & 23 nominations,"$213,307,889 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '62/100'}]","English, Japanese, German, French",Jay Roach,"Mike Myers, Beyoncé, Seth Green"
tt0107206,In the Line of Fire,1993,128 min,"Action, Crime, Drama",Nominated for 3 Oscars. 2 wins & 17 nominations total,"$102,314,823 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",English,Wolfgang Petersen,"Clint Eastwood, John Malkovich, Rene Russo"
tt1515091,Sherlock Holmes: A Game of Shadows,2011,129 min,"Action, Adventure, Mystery",3 wins & 10 nominations,"$186,848,418 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '48/100'}]","English, French, Italian, German, Romany",Guy Ritchie,"Robert Downey Jr., Jude Law, Jared Harris"
tt4560436,Mile 22,2018,94 min,"Action, Thriller",1 win,"$36,108,758 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '38/100'}]","English, Russian, Indonesian, Filipino",Peter Berg,"Mark Wahlberg, Lauren Cohan, Iko Uwais"
tt2631186,Baahubali: The Beginning,2015,159 min,"Action, Drama",55 wins & 22 nominations,"$6,738,000 ","[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]","Telugu, Tamil",S.S. Rajamouli,"Prabhas, Rana Daggubati, Anushka Shetty"
tt6491178,Dragged Across Concrete,2018,159 min,"Action, Crime, Drama",5 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, Spanish",S. Craig Zahler,"Mel Gibson, Vince Vaughn, Tory Kittles"
tt10059518,Unhinged,2020,90 min,"Action, Thriller",1 nomination,"$20,831,465 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",English,Derrick Borte,"Russell Crowe, Caren Pistorius, Gabriel Bateman"
tt0102803,The Rocketeer,1991,108 min,"Action, Adventure, Family",1 win & 6 nominations,"$46,704,056 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '61/100'}]","English, German",Joe Johnston,"Billy Campbell, Jennifer Connelly, Alan Arkin"
tt5177088,The Girl in the Spider's Web,2018,115 min,"Action, Adventure, Crime",1 win & 7 nominations,"$14,841,338 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",English,Fede Alvarez,"Claire Foy, Beau Gadsdon, Sverrir Gudnason"
tt3450958,War for the Planet of the Apes,2017,140 min,"Action, Adventure, Drama",Nominated for 1 Oscar. 28 wins & 65 nominations total,"$146,880,162 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '82/100'}]","English, American Sign ",Matt Reeves,"Andy Serkis, Woody Harrelson, Steve Zahn"
tt0104573,Juice,1992,95 min,"Action, Crime, Drama",1 nomination,"$20,146,880 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",English,Ernest R. Dickerson,"Omar Epps, Tupac Shakur, Jermaine Hopkins"
tt2103281,Dawn of the Planet of the Apes,2014,130 min,"Action, Adventure, Drama",Nominated for 1 Oscar. 17 wins & 48 nominations total,"$208,545,589 ","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]","English, American Sign ",Matt Reeves,"Gary Oldman, Keri Russell, Andy Serkis"
tt1618442,The Last Witch Hunter,2015,106 min,"Action, Adventure, Fantasy",1 nomination,"$27,367,660 ","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",English,Breck Eisner,"Vin Diesel, Rose Leslie, Elijah Wood"
tt0373051,Journey to the Center of the Earth,2008,93 min,"Action, Adventure, Family",3 wins & 4 nominations,"$101,704,370 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '57/100'}]","English, Icelandic, Italian",Eric Brevig,"Brendan Fraser, Josh Hutcherson, Aníta Briem"
tt0465494,Hitman,2007,94 min,"Action, Crime, Thriller",2 wins,"$39,687,694 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '35/100'}]","English, Russian, Serbo-Croatian",Xavier Gens,"Timothy Olyphant, Dougray Scott, Olga Kurylenko"
tt1528100,Exodus: Gods and Kings,2014,150 min,"Action, Adventure, Drama",6 nominations,"$65,014,513 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",English,Ridley Scott,"Christian Bale, Joel Edgerton, Ben Kingsley"
tt13406136,The Princess,2022,94 min,"Action, Drama, Fantasy",1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",English,Le-Van Kiet,"Joey King, Olga Kurylenko, Antoni Davidov"
tt1351685,Jack the Giant Slayer,2013,114 min,"Action, Adventure, Fantasy",1 win & 4 nominations,"$65,187,603 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",English,Bryan Singer,"Nicholas Hoult, Stanley Tucci, Ewan McGregor"
tt2582576,Sand Castle,2017,113 min,"Action, Drama, War",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '45/100'}]","English, Arabic",Fernando Coimbra,"Nicholas Hoult, Logan Marshall-Green, Henry Cavill"
tt2361317,Live by Night,2016,129 min,"Action, Crime, Drama",4 nominations,"$10,378,555 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '49/100'}]","English, Spanish",Ben Affleck,"Ben Affleck, Elle Fanning, Brendan Gleeson"
tt0120667,Fantastic Four,2005,106 min,"Action, Adventure, Fantasy",4 wins & 13 nominations,"$154,696,080 ","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",English,Tim Story,"Ioan Gruffudd, Michael Chiklis, Chris Evans"
tt2231461,Rampage,2018,107 min,"Action, Adventure, Sci-Fi",7 nominations,"$101,028,233 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '45/100'}]","English, American Sign ",Brad Peyton,"Dwayne Johnson, Naomie Harris, Malin Akerman"
tt0102266,The Last Boy Scout,1991,105 min,"Action, Comedy, Crime",2 nominations,"$59,509,925 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",English,Tony Scott,"Bruce Willis, Damon Wayans, Chelsea Field"
tt1205537,Jack Ryan: Shadow Recruit,2014,105 min,"Action, Drama, Thriller",3 nominations,"$50,577,412 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '57/100'}]","English, Russian",Kenneth Branagh,"Chris Pine, Kevin Costner, Keira Knightley"
tt0389722,30 Days of Night,2007,113 min,"Action, Horror, Thriller",14 nominations,"$39,569,000 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",English,David Slade,"Josh Hartnett, Melissa George, Danny Huston"
tt0100502,RoboCop 2,1990,117 min,"Action, Crime, Sci-Fi",3 nominations,"$45,681,173 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",English,Irvin Kershner,"Peter Weller, Nancy Allen, Belinda Bauer"
tt0080745,Flash Gordon,1980,111 min,"Action, Adventure, Sci-Fi",Nominated for 3 BAFTA 2 wins & 14 nominations total,"$27,107,960 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",English,Mike Hodges,"Sam J. Jones, Melody Anderson, Max von Sydow"
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112 min,"Action, Adventure, Comedy",10 nominations,"$82,051,601 ","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",English,Dave Green,"Megan Fox, Will Arnett, Tyler Perry"
tt0479884,Crank,2006,88 min,"Action, Crime, Thriller",2 wins & 2 nominations,"$27,838,408 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '57/100'}]","English, Spanish, Korean","Mark Neveldine, Brian Taylor","Jason Statham, Amy Smart, Carlos Sanz"
tt0426592,Superhero Movie,2008,75 min,"Action, Comedy, Sci-Fi",1 win,"$25,881,068 ","[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",English,Craig Mazin,"Drake Bell, Leslie Nielsen, Sara Paxton"
tt12844586,Sanctioning Evil,2022,110 min,Action,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",English,Ante Novakovic,"Zach McGowan, Taryn Manning, Tobias Truvillion"
tt5519340,Bright,2017,117 min,"Action, Fantasy, Thriller",1 win & 7 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '29/100'}]","English, Spanish",David Ayer,"Will Smith, Joel Edgerton, Noomi Rapace"
tt4334266,The Bad Batch,2016,118 min,"Action, Horror, Mystery",1 win & 4 nominations,"$180,851 ","[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",English,Ana Lily Amirpour,"Suki Waterhouse, Jason Momoa, Jayda Fink"
tt3332064,Pan,2015,111 min,"Action, Adventure, Comedy",8 nominations,"$35,088,320 ","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",English,Joe Wright,"Levi Miller, Hugh Jackman, Garrett Hedlund"
tt0099371,Days of Thunder,1990,107 min,"Action, Drama, Sport",Nominated for 1 Oscar. 1 win & 2 nominations total,"$82,670,733 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, French",Tony Scott,"Tom Cruise, Nicole Kidman, Robert Duvall"
tt13055982,Savage Salvation,2022,101 min,"Action, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",English,Randall Emmett,"Jack Huston, Robert De Niro, John Malkovich"
tt0277296,The Scorpion King,2002,92 min,"Action, Adventure, Fantasy",2 wins & 4 nominations,"$91,047,077 ","[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",English,Chuck Russell,"Dwayne Johnson, Steven Brand, Michael Clarke Duncan"
tt0067116,The French Connection,1971,104 min,"Action, Crime, Drama",Won 5 Oscars. 22 wins & 13 nominations total,"$51,700,000 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '94/100'}]","English, French",William Friedkin,"Gene Hackman, Roy Scheider, Fernando Rey"
tt2094116,Sherlock Holmes 3,2021,N/A,"Action, Adventure, Mystery, Thriller",N/A,N/A,[],English,Dexter Fletcher,"Robert Downey Jr., Jared Harris, Jude Law, Eddie Marsan"
tt0102059,Hot Shots!,1991,85 min,"Action, Comedy",1 win,"$69,467,617 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",English,Jim Abrahams,"Charlie Sheen, Cary Elwes, Valeria Golino"
tt3513500,Chip 'n Dale: Rescue Rangers,2022,97 min,"Animation, Action, Adventure",Won 1 Primetime Emmy. 2 wins & 6 nominations total,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '66/100'}]",English,Akiva Schaffer,"Andy Samberg, John Mulaney, KiKi Layne"
tt0758774,Body of Lies,2008,128 min,"Action, Drama, Thriller",2 nominations,"$39,394,666 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '57/100'}]","English, Arabic",Ridley Scott,"Leonardo DiCaprio, Russell Crowe, Mark Strong"
tt0429493,The A-Team,2010,117 min,"Action, Adventure, Crime",2 wins & 4 nominations,"$77,222,099 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '47/100'}]","English, Spanish, French, Swahili, German",Joe Carnahan,"Liam Neeson, Bradley Cooper, Sharlto Copley"
tt1628841,Independence Day: Resurgence,2016,120 min,"Action, Adventure, Sci-Fi",3 wins & 17 nominations,"$103,144,286 ","[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '32/100'}]","English, Mandarin, Russian",Roland Emmerich,"Liam Hemsworth, Jeff Goldblum, Bill Pullman"
tt0113855,Mortal Kombat,1995,101 min,"Action, Adventure, Fantasy",1 win & 3 nominations,"$70,454,098 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",English,Paul W.S. Anderson,"Christopher Lambert, Robin Shou, Linden Ashby"
tt4029412,Panama,2022,95 min,"Action, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]","English, Spanish",Mark Neveldine,"Cole Hauser, Mel Gibson, Mauricio Hénao"
tt4052882,The Shallows,2016,86 min,"Action, Drama, Horror",1 win & 15 nominations,"$55,124,043 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '59/100'}]","English, Spanish",Jaume Collet-Serra,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo"
tt0160127,Charlie's Angels,2000,98 min,"Action, Adventure, Comedy",15 wins & 33 nominations,"$125,305,545 ","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '52/100'}]","English, German, Finnish, Japanese, Cantonese",McG,"Cameron Diaz, Drew Barrymore, Lucy Liu"
tt7720142,Assassin Club,2023,111 min,"Action, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",English,Camille Delamarre,"Henry Golding, Noomi Rapace, Daniela Melchior"
tt16101924,Lethal Weapon 5,2023,N/A,"Action, Thriller",N/A,N/A,[],English,Mel Gibson,"Mel Gibson, Danny Glover, Bob Jennings"
tt1023111,Never Back Down,2008,113 min,"Action, Drama, Sport",1 win,"$24,850,922 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",English,Jeff Wadlow,"Sean Faris, Djimon Hounsou, Amber Heard"
tt0293662,The Transporter,2002,92 min,"Action, Crime, Thriller",N/A,"$25,296,447 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '51/100'}]","English, French, Mandarin","Louis Leterrier, Corey Yuen","Jason Statham, Shu Qi, Matt Schulze"
tt7550000,Project Power,2020,113 min,"Action, Crime, Sci-Fi",2 wins & 7 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '51/100'}]","English, Spanish","Henry Joost, Ariel Schulman","Jamie Foxx, Joseph Gordon-Levitt, Dominique Fishback"
tt1234721,RoboCop,2014,117 min,"Action, Crime, Sci-Fi",4 wins & 1 nomination,"$58,607,007 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '52/100'}]","English, Persian, Ukrainian",José Padilha,"Joel Kinnaman, Gary Oldman, Michael Keaton"
tt1428538,Hansel & Gretel: Witch Hunters,2013,88 min,"Action, Fantasy, Horror",3 wins & 4 nominations,"$55,703,475 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",English,Tommy Wirkola,"Jeremy Renner, Gemma Arterton, Peter Stormare"
tt0111301,Street Fighter,1994,102 min,"Action, Adventure, Comedy",2 nominations,"$33,423,521 ","[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '34/100'}]","English, Japanese, Esperanto",Steven E. de Souza,"Jean-Claude Van Damme, Raul Julia, Ming-Na Wen"
tt0106582,Cliffhanger,1993,113 min,"Action, Adventure, Thriller",Nominated for 3 Oscars. 1 win & 12 nominations total,"$84,049,211 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",English,Renny Harlin,"Sylvester Stallone, John Lithgow, Michael Rooker"
tt0462322,Grindhouse,2007,191 min,"Action, Horror, Thriller",10 wins & 22 nominations,"$25,037,897 ","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '77/100'}]","English, Spanish","Robert Rodriguez, Eli Roth, Quentin Tarantino","Kurt Russell, Rose McGowan, Danny Trejo"
tt0190865,Vertical Limit,2000,124 min,"Action, Adventure, Drama",Nominated for 1 BAFTA Award2 wins & 4 nominations total,"$69,243,859 ","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '48/100'}]","English, Urdu",Martin Campbell,"Scott Glenn, Chris O'Donnell, Bill Paxton"
tt0479528,Rogue,2007,99 min,"Action, Drama, Horror",1 win & 4 nominations,"$10,452 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}]",English,Greg McLean,"Michael Vartan, Radha Mitchell, Sam Worthington"
tt1583421,G.I. Joe: Retaliation,2013,110 min,"Action, Adventure, Sci-Fi",1 win & 12 nominations,"$122,523,060 ","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",English,Jon M. Chu,"Dwayne Johnson, Channing Tatum, Adrianne Palicki"
tt1272878,2 Guns,2013,109 min,"Action, Comedy, Thriller",3 wins,"$75,612,460 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]","English, Spanish",Baltasar Kormákur,"Denzel Washington, Mark Wahlberg, Paula Patton"
tt0351977,Walking Tall,2004,86 min,"Action, Crime",2 nominations,"$46,437,717 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",English,Kevin Bray,"Dwayne Johnson, Ashley Scott, Johnny Knoxville"
tt0373074,Kung Fu Hustle,2004,99 min,"Action, Comedy, Fantasy",Nominated for 1 BAFTA Award25 wins & 47 nominations total,"$17,108,591 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '78/100'}]","Cantonese, Mandarin",Stephen Chow,"Stephen Chow, Wah Yuen, Qiu Yuen"
tt0129167,The Iron Giant,1999,86 min,"Animation, Action, Adventure",Won 1 BAFTA Award20 wins & 18 nominations total,"$23,315,035 ","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",English,Brad Bird,"Eli Marienthal, Harry Connick Jr., Jennifer Aniston"
tt0493405,CHIPS,2017,100 min,"Action, Comedy, Crime",2 wins & 1 nomination,"$18,600,152 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '28/100'}]","English, Spanish",Dax Shepard,"Michael Peña, Dax Shepard, Vincent D'Onofrio"
tt0164052,Hollow Man,2000,112 min,"Action, Horror, Sci-Fi",Nominated for 1 Oscar. 7 wins & 15 nominations total,"$73,209,340 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",English,Paul Verhoeven,"Kevin Bacon, Elisabeth Shue, Josh Brolin"
tt3276924,Heist,2015,93 min,"Action, Crime, Drama",N/A,"$50,136 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",English,Scott Mann,"Robert De Niro, Jeffrey Dean Morgan, Dave Bautista"
tt6931658,Hunt,2022,131 min,"Action, Drama, Mystery",9 wins & 25 nominations,"$25,994 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '55/100'}]","Korean, English",Lee Jung-jae,"Lee Jung-jae, Jung Woo-sung, Go Yoon-Jung"
tt0087597,The Last Starfighter,1984,100 min,"Action, Adventure, Sci-Fi",4 nominations,"$28,733,290 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",English,Nick Castle,"Lance Guest, Robert Preston, Kay E. Kuter"
tt0118615,Anaconda,1997,89 min,"Action, Adventure, Horror",6 wins & 11 nominations,"$65,885,767 ","[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",English,Luis Llosa,"Jon Voight, Jennifer Lopez, Eric Stoltz"
